TT,Mã HP,Số TC,Lớp học phần,Khóa học,Khóa tổ chức,Số SV dự kiến,Số SV đã ĐK,Hình thức học,Tuần học,Ngày BĐ,Ngày KT,Số tiết /tuần,Thứ,Tiết BĐ,Số tiết,Phòng học,Cơ sở đào tạo,Giáo Viên,Khoa/Viện
2092,INF30103,3,Phân tích và thiết kế mạng máy tính(224.1)_LT_02_(TC)_TH_03,K62,K62,25,0,TH/TN,"23 -> 29, 31 -> 38",02/09/2025,05/25/2025,3,8,8,2,PM_01_CS2,Cơ sở 2,Vũ Chí Cường,Kỹ thuật - Công nghệ
2093,INF30300,4,Công nghệ.NET(224.2)_DAMH_01_(CNTT_CLC),K64,K64,35,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,13,1,P_DA_3,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2094,INF30300,4,Công nghệ.NET(224.2)_DAMH_01_(CNTT_CLC),K64,K64,35,0,DAMH,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,4,2,D3_204,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2095,INF30300,4,Công nghệ.NET(224.2)_DAMH_01_(CNTT_CLC)_TH_01,K64,K64,18,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,7,2,TTKT. 508,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2096,INF30300,4,Công nghệ.NET(224.2)_DAMH_01_(CNTT_CLC)_TH_02,K64,K64,18,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,9,2,TTKT. 508,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2097,INF30300,4,Công nghệ.NET(224.2)_DAMH_02,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,12,1,ÐA5,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2098,INF30300,4,Công nghệ.NET(224.2)_DAMH_02,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,2,2,B1_102,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2099,INF30300,4,Công nghệ.NET(224.2)_DAMH_02_TH_03,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,20,4,7,2,TTKT. 501,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2100,INF30300,4,Công nghệ.NET(224.2)_DAMH_02_TH_04,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,20,4,9,2,TTKT. 501,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2101,INF30300,4,Công nghệ.NET(224.2)_DAMH_03,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,4,2,D3.104,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2102,INF30300,4,Công nghệ.NET(224.2)_DAMH_03,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,12,1,ÐA4,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2103,INF30300,4,Công nghệ.NET(224.2)_DAMH_03_TH_06,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,7,2,TTKT. 503,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2104,INF30300,4,Công nghệ.NET(224.2)_DAMH_03_TH_07,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,9,2,TTKT. 507,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2105,INF30300,4,Công nghệ.NET(224.2)_DAMH_04,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,11,1,ÐA5,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2106,INF30300,4,Công nghệ.NET(224.2)_DAMH_04,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,4,2,B1_102,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2107,INF30300,4,Công nghệ.NET(224.2)_DAMH_04_TH_09,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,20,7,7,2,TTKT. 505,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2108,INF30300,4,Công nghệ.NET(224.2)_DAMH_04_TH_10,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,20,5,9,2,TTKT. 606,Cơ sở 1,Hoàng Hữu Việt,Kỹ thuật - Công nghệ
2109,INF30300,4,Công nghệ.NET(224.2)_DAMH_05,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,4,2,D3_304,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2110,INF30300,4,Công nghệ.NET(224.2)_DAMH_05,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,12,1,ÐA8,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2111,INF30300,4,Công nghệ.NET(224.2)_DAMH_05_TH_12,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,2,2,TTKT. 606,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2112,INF30300,4,Công nghệ.NET(224.2)_DAMH_05_TH_13,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,4,2,TTKT. 601,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2113,INF30300,4,Công nghệ.NET(224.2)_DAMH_06,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,6,2,B2_501,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2114,INF30300,4,Công nghệ.NET(224.2)_DAMH_06,K64,K64,50,0,DAMH,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,13,1,P_DA_3,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2115,INF30300,4,Công nghệ.NET(224.2)_DAMH_06_TH_15,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,8,2,TTKT. 608,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2116,INF30300,4,Công nghệ.NET(224.2)_DAMH_06_TH_16,K64,K64,25,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,2,2,TTKT. 608,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2117,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_01_(TC_Sp Tin),K63,K63,45,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,2,3,6,2,B3_505,Cơ sở 1,Trần Xuân Sang,Kỹ thuật - Công nghệ
2118,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_01_(TC_Sp Tin)_TH_01,K63,K63,23,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,6,2,TTKT. 508,Cơ sở 1,Trần Xuân Sang,Kỹ thuật - Công nghệ
2119,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_01_(TC_Sp Tin)_TH_02,K63,K63,22,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,8,2,TTKT. 501,Cơ sở 1,Trần Xuân Sang,Kỹ thuật - Công nghệ
2120,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_02,K63,K63,63,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,2,2,9,2,A1 304,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2121,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_02_TH_01,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,7,2,TTKT. 606,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2122,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_02_TH_02,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,2,2,TTKT. 606,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2123,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_02_TH_03,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,8,2,TTKT. 606,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2124,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_03,K63,K63,63,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,2,3,4,2,A1 303,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2125,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_03_TH_01,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,2,2,TTKT. 606,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2126,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_03_TH_02,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,4,2,TTKT. 608,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2127,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_03_TH_03,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,6,2,TTKT. 606,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2128,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_04,K63,K63,63,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,2,3,6,2,A2 304,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2129,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_04_TH_01,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,8,2,TTKT. 606,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2130,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_04_TH_02,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,6,2,TTKT. 507,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2131,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_04_TH_03,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,8,2,TTKT. 607,Cơ sở 1,Võ Đức Quang,Kỹ thuật - Công nghệ
2132,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_05,K63,K63,63,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,2,2,1,2,B1 304,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2133,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_05_TH_01,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,6,2,TTKT. 608,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2134,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_05_TH_02,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,8,2,TTKT. 608,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2135,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_05_TH_03,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,2,2,TTKT. 607,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2136,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_06,K63,K63,63,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,2,2,4,2,B3_203,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2137,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_06_TH_01,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,4,2,TTKT. 606,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2138,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_06_TH_02,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,6,2,TTKT. 507,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2139,INF30305,3,Phát triển ứng dụng với mã nguồn mở(224.2)_LT_06_TH_03,K63,K63,20,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,8,2,TTKT. 607,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2140,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_01,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,6,2,C_102_cs2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2141,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_01,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,12,1,ÐA1 - CS2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2142,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_01_TH_01,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,2,2,PM_03_CS2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2143,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_01_TH_02,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,2,2,PM_03_CS2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2144,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_01_TH_03,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,6,2,PM_03_CS2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2145,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_02,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,13,1,ÐA1 - CS2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2146,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_02,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,8,2,C_103_cs2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2147,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_02_TH_04,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,8,2,PM04.A5,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2148,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_02_TH_05,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,4,2,PM04.A5,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2149,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_02_TH_06,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,4,2,PTHMT.05,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2150,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_03,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,6,2,C_103_cs2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2151,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_03,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,11,1,ÐA1 - CS2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2152,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_03_TH_07,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,2,2,PTHMT.05,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2153,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_03_TH_08,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,4,2,PTHMT.05,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2154,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_03_TH_09,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,6,2,PTHMT.05,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2155,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_04,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,8,2,C_103_cs2,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2156,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_04_TH_10,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,8,2,PTHMT.05,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2157,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_04_TH_11,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/09/2025,05/25/2025,3,8,2,2,PTHMT.05,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2158,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_04_TH_12,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/09/2025,05/25/2025,3,8,4,2,PTHMT.05,Cơ sở 2,Trần Xuân Hào,Kỹ thuật - Công nghệ
2159,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_05,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,13,1,ÐA1 - CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2160,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_05,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,2,2,C_103_cs2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2161,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_05_TH_13,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,8,2,PM_03_CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2162,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_05_TH_14,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,2,2,PM_03_CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2163,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_05_TH_15,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,2,2,PM_03_CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2164,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_06,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,12,1,ÐA1 - CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2165,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_06,K62,K62,63,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,2,2,C_302_cs2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2166,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_06_TH_16,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,8,2,PM_03_CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2167,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_06_TH_17,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,6,2,PM_03_CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2168,INF30310,4,Phát triển ứng dụng cho thiết bị di động(224.2)_LT_06_TH_18,K62,K62,21,0,TH/TN,"23 -> 29, 31 -> 38",02/08/2025,05/24/2025,3,7,8,2,PM_03_CS2,Cơ sở 2,Lê Quốc Anh,Kỹ thuật - Công nghệ
2034,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_02_TH_08,K65,K65,18,0,TH/TN,"23 -> 30, 32 -> 38",02/08/2025,05/24/2025,3,7,1,2,TTKT. 508,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
2035,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_02_TH_09,K65,K65,18,0,TH/TN,"23 -> 30, 32 -> 38",02/08/2025,05/24/2025,3,7,3,2,TTKT. 508,Cơ sở 1,Nguyễn Quang Ninh,Kỹ thuật - Công nghệ
2049,INF30064,4,Lập trình hướng đối tượng(224.2)_LT_05,K65,K65,70,0,LT,"23 -> 30, 32 -> 38",02/08/2025,05/24/2025,3,7,2,2,B1 202,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2174,INF31015,3,Mạng máy tính(224.1)_LT_01_(SP Tin),K64,K64,40,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,3,3,D3_204,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
2175,INF31015,3,Mạng máy tính(224.1)_LT_02,K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,6,3,D3_204,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
2176,INF31015,3,Mạng máy tính(224.1)_LT_03,K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,3,3,D3_205,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
2177,INF31015,3,Mạng máy tính(224.1)_LT_04,K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,6,3,PHLT_KTCN202,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
2178,INF31015,3,Mạng máy tính(224.1)_LT_05,K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,3,3,D3.104,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
2179,INF31015,3,Mạng máy tính(224.1)_LT_06,K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,6,3,D3.104,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
2180,INF31015,3,Mạng máy tính(224.1)_LT_07,K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,3,3,D3_304,Cơ sở 1,Phạm Trà My,Kỹ thuật - Công nghệ
2181,INF31059,4,Thương mại điện tử(224.1)_LT_01_(CNTT_CLC),K62,K62,24,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,2,2,9,2,B2_501,Cơ sở 1,Trần Xuân Sang,Kỹ thuật - Công nghệ
2182,INF31059,4,Thương mại điện tử(224.1)_LT_01_(CNTT_CLC)_TH_01,K62,K62,24,0,TH/TN,"26 -> 29, 31 -> 38",02/25/2025,05/20/2025,5,3,1,5,TTKT. 508,Cơ sở 1,Trần Xuân Sang,Kỹ thuật - Công nghệ
2183,INF31088,4,Kiểm thử và đảm bảo chất lượng phần mềm(224.1)_LT_01_(TC_CNTT CLC),K62,K62,24,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,3,3,PHLT_KTCN201,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2184,INF31088,4,Kiểm thử và đảm bảo chất lượng phần mềm(224.1)_LT_01_(TC_CNTT CLC)_TH_01,K62,K62,12,0,TH/TN,"28, 29, 31 -> 38",03/14/2025,05/23/2025,3,6,6,3,TTKT. 506,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
2185,INF31104,3,Cơ sở dữ liệu tiên tiến(224.1)_LT_01_(TC),K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,1,3,B1_104,Cơ sở 1,Phan Anh Phong,Kỹ thuật - Công nghệ
2186,INF31104,3,Cơ sở dữ liệu tiên tiến(224.1)_LT_02_(TC),K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,1,3,B1_104,Cơ sở 1,Phan Anh Phong,Kỹ thuật - Công nghệ
2191,INF32034,4,Công nghệ phần mềm(224.1)_LT_01_(CNTT_CLC),K62,K62,23,0,LT,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,1,2,A2 402,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2192,INF32034,4,Công nghệ phần mềm(224.1)_LT_01_(CNTT_CLC),K62,K62,23,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,3,2,13,1,P_DA_2,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2193,INF32034,4,Công nghệ phần mềm(224.1)_LT_01_(CNTT_CLC)_TH_01,K62,K62,23,0,TH/TN,"28, 29, 31 -> 38",03/13/2025,05/22/2025,3,5,3,3,TTKT. 607,Cơ sở 1,Lê Văn Thành,Kỹ thuật - Công nghệ
2194,INF32079,3,Phân tích và thiết kế thuật toán(224.1)_LT_01_(TC),K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,3,3,A2 404,Cơ sở 1,Nguyễn Thị Uyên,Kỹ thuật - Công nghệ
2195,INF32079,3,Phân tích và thiết kế thuật toán(224.1)_LT_02_(TC),K63,K63,60,0,LT,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,8,3,A3 404,Cơ sở 1,Nguyễn Thị Uyên,Kỹ thuật - Công nghệ
2196,INF32079,3,Phân tích và thiết kế thuật toán(224.1)_LT_03_(TC_KHMT),K63,K63,40,0,LT,"23 -> 29, 31 -> 38",02/07/2025,05/23/2025,3,6,6,3,D3_305,Cơ sở 1,Nguyễn Thị Uyên,Kỹ thuật - Công nghệ
2875,SWE30001,3,Lập trình .NET(224.2)_LT_01,K64,K64,40,0,LT,"23 -> 29, 31 -> 38",02/03/2025,05/19/2025,2,2,6,2,B3_404,Cơ sở 1,Cao Thanh Sơn,Kỹ thuật - Công nghệ
